unique_id,title,authors,pub_year,journal,study_site,moisture_type_DELETE?,moisture_type_consistent,moisture_units,moisture_open,moisture_forest,measurement_depth_DELETE?,Depth_lowerRange,Depth_upperRange,Average_Depth,Depth_Units,mat_deg_c,map_mm,Lat_degrees,Lat_Minutes,Lat_Seconds,Direction,Lat_Coordinates,Long_degrees,Long_Minutes,Long_Seconds,Direction,Long_Coordinates,Date,Year,Month,Day,Season,Timing_notes,Soil _type,Soil_texture,soil_clay_%,soil_sand_%,soil_silt_%,Soil notes,forest_type,forest_type_standardized,forest_dbh,forest_dbh_units,forest_basal_area,forest_basal_area_units,canopy_height,canopy_height_units,canopy_cover,canopy_cover_units,canopy_estimate_method,LAI,LAI_units,stem_density,stem_density_units,stand_density,stand_density_units,canopy_gap,canopy_gap_units,forest_structure_notes,open_type
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,-6.87101,0.697287,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2001-02-18,2001,02,18,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,6.208689,5.655515,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2001-03-21,2001,03,21,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,6.442091,2.805362,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2001-04-24,2001,04,24,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,3.357569,4.806233,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2001-05-27,2001,05,27,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,-2.06654,6.041163,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2001-07-01,2001,07,01,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,5.462044,1.318828,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2001-08-01,2001,08,01,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,5.333879,0.936697,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2001-09-05,2001,09,05,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,1.802722,1.256785,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2001-10-08,2001,10,08,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,3.567474,-1.44434,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2001-11-08,2001,11,08,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,0.312795,3.62016,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2001-12-13,2001,12,13,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,-2.36761,5.663563,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2002-01-16,2002,01,16,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,3.33178,9.430321,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2002-02-19,2002,02,19,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,10.11595,7.282345,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2002-03-22,2002,03,22,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,7.392999,6.942798,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2002-04-25,2002,04,25,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,5.456992,6.77352,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2002-05-28,2002,05,28,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,5.243787,5.072389,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2002-06-29,2002,06,29,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,-2.2859,1.966926,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2002-09-05,2002,09,05,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,1.924707,3.03167,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2002-08-03,2002,08,03,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,3.710656,1.330519,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2002-10-09,2002,10,09,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,0.26468,2.650531,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2002-11-12,2002,11,12,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,1.391323,-1.17827,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2002-12-15,2002,12,15,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,-1.54433,0.865143,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2003-01-21,2003,01,21,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,0.60329,4.546787,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2003-02-17,2003,02,17,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,3.240014,8.526231,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2003-03-23,2003,03,23,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,6.174498,8.867563,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2003-04-26,2003,04,26,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,6.258977,-1.32659,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,2003-05-31,2003,05,31,,,Weddagala Series,,,,,Gravelly,evergreen mixed dipterocarp rainforests,deciduous,,,31.79641,m2/ha,17.9613,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,3.910027,5.495396,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,1998-01-14,1998,01,14,,,Malaboda Series,,,,,High clay,evergreen mixed dipterocarp rainforests,deciduous,,,18.8024,m2/ha,15.81492,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
35,"Variation in canopy structure, light and soil nutrition across elevation of a Sri Lankan tropical rain forest","Ediriweera, S.; Singhakumara, B.M.P.; Ashton, M.S.",2008,Forest Ecology and Management,"wet evergreen mixed dipterocarp
 Waga Forest Reserve and region of Sinharaja",soil water content,VSWC,% deviation from average,-3.98122,4.709107,,,,,,26,3250,6,55,,N,6.916667,80,10,,E,80.16667,1998-02-17,1998,02,17,,,Malaboda Series,,,,,High clay,evergreen mixed dipterocarp rainforests,deciduous,,,18.8024,m2/ha,15.81492,m,,,Canopy cover and heights were measured using a Suunto clinometer and 50 m distance tape.,,,,,,,,,"Canopy Height, Basal Area and Gap area was reported in Figure 3, I used webplot digitizer to take the average gap area for the valley (closed triangle), ridgetop (closed circle), and midslope (closed square). Thus, gap area for valley is 204.46 m2, ridgetop 94.97 m2, and midslope 173.10m2. Basal area already reported in dataset. Canopy cover was converted into an unconventional index, so cannot be compared to other studies.",gap
